flight_id,flight_date,airline,flight_number,origin_airport,destination_airport,delay_in_minutes,cancelled,cancel_reason
3009,2015-10-04,UA,1598,SFO,MCO,629,0,
3010,2015-04-29,US,459,PHX,DEN,273,1,Airline/Carrier
3011,2015-03-19,US,474,PHX,MSP,859,0,
3012,2015-06-04,AA,84,BOS,JFK,204,1,Weather
3013,2015-11-16,AA,1003,MIA,PHL,173,0,
3014,2015-08-15,AA,1284,MCI,DFW,254,1,Security
3015,2015-02-21,AA,1086,DFW,SLC,355,1,Security
3016,2015-01-04,AA,1538,ORD,TUS,255,0,
3017,2015-06-20,AA,1602,DFW,BWI,531,1,Weather
3018,2015-06-19,AS,587,SNA,PDX,781,0,
3019,2015-10-25,AS,628,BLI,LAS,472,0,
3020,2015-03-27,B6,354,PBI,JFK,727,0,
3021,2015-08-07,B6,76,MSY,JFK,117,0,
3022,2015-03-08,B6,306,FLL,EWR,123,0,
3023,2015-08-27,B6,223,JFK,LAX,365,0,
3024,2015-12-27,DL,511,SLC,JFK,876,0,
3025,2015-07-18,DL,877,PHL,DTW,989,0,
3026,2015-05-30,DL,880,SLC,STL,683,0,
3027,2015-10-25,DL,1247,ATL,BDL,507,0,
3028,2015-08-15,DL,2044,LGA,TPA,16,0,
3029,2015-10-07,DL,2348,SLC,DTW,735,1,Security
3030,2015-03-01,DL,2646,SLC,EWR,380,0,
3031,2015-04-05,DL,129,ATL,SEA,499,0,
3032,2015-10-13,EV,5685,ATL,IAD,204,0,
3033,2015-07-14,F9,1105,FLL,CLE,312,0,
3034,2015-05-23,MQ,3437,ORD,TVC,317,0,
3035,2015-02-26,MQ,3543,DFW,MHK,352,0,
3036,2015-04-12,NK,475,LGA,DTW,521,0,
3037,2015-02-09,OO,4649,SLC,BZN,618,0,
3038,2015-02-01,OO,2586,LAX,FAT,415,0,
3039,2015-05-05,OO,4463,SLC,OKC,491,0,
3040,2015-04-11,OO,4481,SLC,SJC,554,1,Security
3041,2015-03-29,OO,4727,SEA,SJC,420,0,
3042,2015-12-29,OO,6325,LAX,SAN,262,1,Airline/Carrier
3043,2015-02-02,OO,6557,PHX,PSP,642,0,
3044,2015-12-25,OO,7362,SLC,CNY,369,0,
3045,2015-07-30,B6,741,BOS,SRQ,804,0,
3046,2015-11-09,DL,1672,ATL,DFW,147,0,
3047,2015-08-02,EV,4965,ATL,HPN,883,0,
3048,2015-08-27,HA,333,HNL,LIH,945,0,
3049,2015-07-10,AS,55,SCC,BRW,230,0,
3050,2015-06-23,B6,2169,BOS,FLL,478,0,
3051,2015-10-07,EV,4246,DTW,EWR,128,1,Airline/Carrier
3052,2015-03-16,NK,605,DTW,RSW,923,1,Airline/Carrier
3053,2015-06-29,OO,4447,SLC,BIL,410,0,
3054,2015-09-08,DL,571,ATL,STT,920,0,
3055,2015-07-19,DL,1344,ATL,JAC,444,0,
3056,2015-08-30,B6,192,TPA,BOS,72,0,
3057,2015-06-06,US,687,PHX,EWR,503,0,
3058,2015-08-13,US,835,CLT,SJU,420,0,
3059,2015-07-10,US,838,PHL,STT,904,0,
3060,2015-04-28,US,1933,ORD,PHL,172,0,
3061,2015-03-12,US,1951,CLT,PHX,993,0,
3062,2015-11-27,US,2085,CLT,LAX,800,0,
3063,2015-03-22,US,2099,MCO,PHX,857,0,
3064,2015-12-18,UA,688,SAN,IAH,982,0,
3065,2015-04-16,VX,783,LAS,LAX,331,0,
3066,2015-11-15,WN,739,ATL,IND,976,0,
3067,2015-09-09,WN,4380,BWI,MCI,629,0,
3068,2015-08-31,WN,802,DAL,MDW,812,0,
3069,2015-07-22,WN,492,DTW,DEN,757,0,
3070,2015-12-09,WN,459,ELP,LAS,758,0,
3071,2015-11-06,WN,303,LAS,SJC,448,1,Security
3072,2015-12-10,WN,1251,MCO,BNA,361,0,
3073,2015-11-26,WN,1085,ABQ,LAX,38,0,
3074,2015-10-25,WN,1682,PHX,PDX,942,0,
3075,2015-01-29,WN,321,SAN,IAD,876,0,
3076,2015-05-05,WN,805,SNA,SJC,563,0,
3077,2015-04-23,UA,1285,SFO,IAH,361,0,
3078,2015-01-13,UA,1582,ORD,JAC,47,0,
3079,2015-07-27,US,620,PHX,CLT,292,0,
3080,2015-07-06,AA,325,LGA,ORD,863,0,
3081,2015-12-15,AA,1568,DFW,OKC,405,0,
3082,2015-10-19,AA,1084,LGA,MIA,558,1,Airline/Carrier
3083,2015-12-23,AA,1584,TUS,DFW,133,0,
3084,2015-06-12,AA,2301,DFW,ORD,785,0,
3085,2015-07-02,AS,131,PDX,ANC,676,0,
3086,2015-04-26,AS,172,ANC,PHX,286,0,
3087,2015-08-06,AS,689,GEG,SEA,576,1,Security
3088,2015-08-31,B6,5,EWR,FLL,42,0,
3089,2015-06-21,DL,798,TPA,ATL,136,1,Security
3090,2015-03-30,DL,1061,LAX,MCO,757,0,
3091,2015-10-11,DL,1063,ATL,LGA,943,0,
3092,2015-02-10,DL,1093,MCO,MSP,217,0,
3093,2015-01-05,DL,1232,SJU,ATL,424,1,Security
3094,2015-10-31,DL,1355,ATL,EYW,18,0,
3095,2015-05-06,DL,2242,GEG,MSP,642,0,
3096,2015-05-22,DL,2486,SLC,SAN,17,1,Airline/Carrier
3097,2015-09-29,DL,1601,BOS,ATL,439,0,
3098,2015-02-07,EV,4126,BOS,CLE,97,0,
3099,2015-11-11,EV,4528,BNA,EWR,345,0,
3100,2015-05-09,EV,4756,ORD,GRB,634,0,
3101,2015-04-12,EV,6122,ORD,ATW,923,0,
3102,2015-04-23,F9,1253,LGA,MIA,529,1,Security
3103,2015-09-29,MQ,2855,ORD,SYR,237,0,
3104,2015-05-22,MQ,3200,LBB,DFW,261,0,
3105,2015-08-03,MQ,3196,DFW,SAF,693,0,
3106,2015-04-26,MQ,3376,DFW,FSD,789,1,Weather
3107,2015-10-19,MQ,3404,DFW,TYR,278,0,
3108,2015-01-04,OO,5298,ORD,MKG,942,0,
3109,2015-07-31,OO,4796,CVG,DTW,791,0,
3110,2015-10-20,OO,4632,SLC,OAK,844,1,Security
3111,2015-12-21,OO,4769,SLC,TUS,739,0,
3112,2015-03-25,OO,5235,AUS,IAH,688,0,
3113,2015-01-12,OO,5614,LAX,DFW,690,0,
3114,2015-03-21,OO,6330,FAT,LAX,751,0,
3115,2015-04-25,OO,6561,YUM,PHX,643,0,
3116,2015-11-04,OO,6615,PHX,YUM,263,0,
3117,2015-10-09,DL,1408,SLC,CVG,488,1,Security
3118,2015-10-07,EV,4525,OMA,IAH,220,1,Security
3119,2015-06-24,US,652,PHX,STL,66,0,
3120,2015-08-13,UA,1590,ORD,DFW,322,0,
3121,2015-07-27,DL,1548,BWI,DTW,404,0,
3122,2015-02-18,UA,1087,IAD,ORD,734,1,Airline/Carrier
3123,2015-12-12,UA,1155,TPA,EWR,166,0,
3124,2015-03-29,UA,1168,ORD,DEN,945,0,
3125,2015-07-18,US,595,PHX,DCA,30,0,
3126,2015-02-25,EV,4754,IND,IAD,377,0,
3127,2015-05-07,OO,6580,PHX,FLG,649,0,
3128,2015-04-28,UA,810,ORD,BZN,428,0,
3129,2015-01-14,UA,1721,SFO,KOA,160,0,
3130,2015-02-07,EV,4390,IAD,BDL,772,1,Security
3131,2015-02-10,US,635,PHX,FLL,475,0,
3132,2015-01-13,US,1709,CLT,FLL,647,1,Security
3133,2015-02-16,US,1754,PHX,AUS,176,1,Airline/Carrier
3134,2015-05-18,US,1946,CLT,ORD,762,0,
3135,2015-11-15,US,2069,SAT,CLT,986,0,
3136,2015-11-20,US,2096,CLT,PIT,528,0,
3137,2015-04-01,VX,753,SEA,SFO,822,1,Airline/Carrier
3138,2015-01-23,WN,4986,ATL,TPA,487,1,Security
3139,2015-07-08,WN,363,BOI,OAK,441,0,
3140,2015-08-09,WN,3929,BWI,BHM,100,1,Security
3141,2015-07-19,WN,2492,DCA,MKE,23,0,
3142,2015-08-29,WN,923,FLL,BUF,795,0,
3143,2015-04-22,WN,698,FLL,DAL,339,0,
3144,2015-01-15,WN,1170,LAS,ELP,125,1,Airline/Carrier
3145,2015-10-26,WN,1598,LAS,MDW,681,0,
3146,2015-02-09,WN,4323,LAS,SNA,771,0,
3147,2015-11-25,WN,2077,LAX,ABQ,320,0,
3148,2015-08-09,WN,1809,MCO,AUS,450,0,
3149,2015-08-06,WN,1029,MCO,MKE,726,0,
3150,2015-03-06,WN,356,MDW,ABQ,415,0,
3151,2015-09-19,WN,163,OAK,BUR,961,0,
3152,2015-05-02,WN,555,ATL,FLL,497,0,
3153,2015-05-31,WN,1060,SMF,LAX,62,0,
3154,2015-10-11,WN,696,HOU,SAT,102,1,Weather
3155,2015-03-16,US,406,PHX,DTW,255,0,
3156,2015-04-28,US,520,PHX,BWI,14,0,
3157,2015-07-28,AA,76,LAX,IAD,932,1,Security
3158,2015-08-14,AA,320,DFW,EWR,715,0,
3159,2015-11-13,AA,326,DFW,STL,807,0,
3160,2015-12-14,AA,1132,DFW,PHX,12,0,
3161,2015-10-19,AA,1309,DFW,TUS,104,0,
3162,2015-08-14,AA,1273,IAH,MIA,311,0,
3163,2015-08-01,AA,1551,ORD,BOS,693,0,
3164,2015-04-10,AA,1672,LAX,AUS,492,0,
3165,2015-12-01,AA,1698,SJU,DFW,334,0,
3166,2015-03-26,AA,2378,LAX,SFO,724,0,
3167,2015-07-14,AS,568,PDX,LAX,848,0,
3168,2015-03-03,AS,632,SEA,LAS,924,0,
3169,2015-07-19,AS,764,PDX,DCA,392,0,
3170,2015-04-09,AS,851,SEA,HNL,33,0,
3171,2015-05-10,AA,2485,ORD,PSP,708,0,
3172,2015-05-12,B6,1,JFK,FLL,226,0,
3173,2015-04-10,B6,1223,DCA,MCO,54,0,
3174,2015-07-23,DL,1118,ATL,AUS,750,0,
3175,2015-04-15,DL,2125,ATL,BWI,784,0,
3176,2015-07-19,DL,2352,ATL,JFK,922,0,
3177,2015-11-18,DL,14,SLC,ATL,365,0,
3178,2015-03-25,DL,1673,SLC,LAX,905,0,
3179,2015-07-13,EV,4535,MSP,EWR,843,0,
3180,2015-05-17,EV,5470,ATL,LEX,142,0,
3181,2015-04-12,EV,5387,LGA,SAV,858,0,
3182,2015-08-09,HA,41,SFO,OGG,33,0,
3183,2015-05-24,HA,43,SJC,HNL,523,1,Airline/Carrier
3184,2015-01-08,MQ,2834,DFW,JAN,819,1,Airline/Carrier
3185,2015-08-14,MQ,2839,ORD,MSP,75,0,
3186,2015-12-27,MQ,2756,FNT,ORD,840,0,
3187,2015-07-13,MQ,3016,PNS,DFW,821,0,
3188,2015-02-28,MQ,3086,BNA,LGA,829,0,
3189,2015-05-03,MQ,2974,CMI,ORD,716,0,
3190,2015-06-09,MQ,3325,DFW,XNA,765,0,
3191,2015-02-18,MQ,3478,LGA,DTW,912,1,Security
3192,2015-09-25,NK,461,DTW,FLL,552,0,
3193,2015-02-15,OO,3492,PDX,SLC,122,1,Weather
3194,2015-11-25,OO,4693,SBN,MSP,285,0,
3195,2015-07-11,OO,4775,SLC,FCA,474,0,
3196,2015-09-12,OO,6573,PHX,SLC,629,1,Weather
3197,2015-09-29,OO,6588,PHX,GJT,609,0,
3198,2015-12-15,OO,7377,SLC,BTM,872,1,Airline/Carrier
3199,2015-05-13,DL,1455,ATL,LAX,223,0,
3200,2015-11-02,B6,1572,FLL,LGA,258,0,
3201,2015-05-14,EV,4947,ATL,GSO,681,0,
3202,2015-04-04,OO,5608,LAX,SEA,642,0,
3203,2015-02-27,UA,331,ORD,SEA,458,0,
3204,2015-02-20,UA,1663,SFO,ORD,268,0,
3205,2015-06-25,B6,116,JFK,SYR,404,0,
3206,2015-12-22,EV,5069,ATL,EVV,109,0,
3207,2015-11-02,OO,6616,PHX,ABQ,856,0,
3208,2015-02-20,EV,5211,ATL,XNA,799,0,
3209,2015-11-27,US,649,PHX,DFW,395,0,
3210,2015-08-31,OO,6598,PHX,TUS,395,0,
3211,2015-12-23,OO,6618,PHX,DRO,294,0,
3212,2015-07-04,OO,5315,DEN,JMS,517,0,
3213,2015-02-08,UA,203,DEN,AUS,191,0,
3214,2015-02-12,US,803,CLT,EWR,406,0,
3215,2015-04-14,UA,648,DEN,PIT,691,0,
3216,2015-01-03,UA,833,DEN,CLE,891,0,
3217,2015-01-30,OO,5623,DEN,MEM,215,0,
3218,2015-07-10,WN,833,ATL,MSP,970,0,
3219,2015-08-11,WN,1824,BOS,ATL,681,0,
3220,2015-01-06,WN,659,BUR,SJC,572,0,
3221,2015-03-10,WN,246,BWI,MCO,185,0,
3222,2015-06-26,WN,710,DAY,DEN,948,0,
3223,2015-09-09,WN,59,DCA,MDW,121,0,
3224,2015-07-27,WN,3492,LAX,PHX,101,0,
3225,2015-09-30,WN,692,MCO,SJU,10,1,Airline/Carrier
3226,2015-03-01,WN,963,MDW,MSY,328,1,Security
3227,2015-10-22,WN,3450,ABQ,PHX,246,0,
3228,2015-04-17,WN,778,ALB,BWI,562,0,
3229,2015-02-11,WN,2366,PHX,LAS,749,0,
3230,2015-11-08,WN,1088,PIT,MDW,846,0,
3231,2015-10-31,WN,523,PNS,BNA,309,0,
3232,2015-10-26,WN,1820,SFO,LAS,519,0,
3233,2015-04-24,WN,1817,ORF,MCO,882,0,
3234,2015-09-25,UA,1067,SFO,LAX,762,1,Airline/Carrier
3235,2015-09-02,UA,1532,DEN,BWI,893,0,
3236,2015-02-12,UA,1594,RSW,EWR,32,1,Airline/Carrier
3237,2015-04-07,US,567,PHX,MCO,128,0,
3238,2015-08-19,US,568,PHX,TPA,819,0,
3239,2015-10-24,US,590,PHX,MCI,764,0,
3240,2015-05-06,US,591,SJC,PHX,356,0,
3241,2015-04-27,AA,40,DCA,ORD,644,1,Security
3242,2015-06-02,AA,1694,MIA,LGA,598,0,
3243,2015-12-11,AA,2286,SAT,DFW,371,0,
3244,2015-10-05,AA,2315,ORD,DFW,640,1,Airline/Carrier
3245,2015-03-25,AS,318,SEA,SFO,415,1,Security
3246,2015-10-24,AS,652,PDX,DFW,842,0,
3247,2015-12-30,AS,824,ANC,OGG,247,1,Security
3248,2015-08-01,B6,403,JFK,SJU,996,0,
3249,2015-03-03,B6,1933,MCO,SJU,378,0,
3250,2015-04-12,DL,835,SLC,DFW,630,0,
3251,2015-03-18,DL,1258,ATL,JAX,452,0,
3252,2015-05-03,DL,2270,IND,DTW,961,0,
3253,2015-10-24,EV,2556,CLL,DFW,849,0,
3254,2015-08-02,EV,4723,DEN,LNK,967,1,Airline/Carrier
3255,2015-04-09,EV,4860,DEN,LFT,468,0,
3256,2015-09-30,EV,5484,SDF,DTW,69,0,
3257,2015-01-07,EV,6066,DEN,ISN,110,0,
3258,2015-05-04,MQ,2872,ORD,DBQ,214,0,
3259,2015-05-31,MQ,3256,ORD,FAR,340,0,
3260,2015-11-11,MQ,3415,ORD,OMA,344,0,
3261,2015-04-27,OO,4840,SAN,LAX,798,0,
3262,2015-06-23,OO,5301,DEN,MKE,721,0,
3263,2015-04-02,OO,4609,LAX,LAS,862,1,Security
3264,2015-03-15,OO,5570,DEN,FCA,352,0,
3265,2015-03-05,OO,6564,PHX,ELP,651,1,Security
3266,2015-11-07,UA,1556,DEN,DCA,151,0,
3267,2015-06-27,B6,906,ORD,JFK,428,0,
3268,2015-06-15,EV,4896,ATL,CAE,334,1,Weather
3269,2015-01-27,EV,6120,SYR,IAD,710,0,
3270,2015-01-03,HA,382,HNL,ITO,690,1,Airline/Carrier
3271,2015-04-23,UA,495,DEN,IAD,257,0,
3272,2015-07-29,UA,1221,DEN,BOS,502,0,
3273,2015-08-20,UA,1286,DEN,FLL,549,1,Weather
3274,2015-12-21,B6,722,PBI,BOS,438,1,Weather
3275,2015-12-04,OO,5657,DEN,MLI,210,1,Security
3276,2015-04-15,UA,1226,RIC,ORD,658,0,
3277,2015-01-10,US,425,PHX,JFK,358,0,
3278,2015-06-05,US,480,PHX,IAH,804,0,
3279,2015-06-08,B6,411,JFK,LAS,491,1,Security
3280,2015-08-06,EV,5988,DEN,SDF,131,0,
3281,2015-08-24,OO,6515,DEN,DFW,298,0,
3282,2015-11-21,US,646,PHX,BOS,862,0,
3283,2015-05-27,US,679,JFK,PHX,810,0,
3284,2015-09-25,US,1763,ROC,CLT,118,1,Weather
3285,2015-02-15,US,1882,LGA,CLT,737,1,Security
3286,2015-09-11,US,2031,MIA,CLT,717,0,
3287,2015-10-18,US,489,PHX,PIT,961,0,
3288,2015-12-01,US,511,PHX,OMA,617,0,
3289,2015-10-13,US,610,PHX,ATL,74,0,
3290,2015-09-29,DL,559,ATL,SJU,269,0,
3291,2015-06-26,B6,1639,LGA,RSW,29,0,
3292,2015-05-04,EV,5338,ECP,ATL,562,0,
3293,2015-04-03,MQ,3463,LGA,RDU,330,0,
3294,2015-05-02,OO,5653,AUS,LAX,273,1,Weather
3295,2015-01-06,OO,4573,SLC,FAR,594,0,
3296,2015-09-19,UA,244,PBI,EWR,421,0,
3297,2015-02-18,UA,268,DEN,SFO,302,0,
3298,2015-12-08,UA,309,SFO,IAD,361,0,
3299,2015-04-07,US,1743,MIA,MSY,17,0,
3300,2015-03-17,US,1844,PHX,PHL,533,1,Airline/Carrier
3301,2015-01-28,US,1910,CLT,LGA,801,0,
3302,2015-02-26,UA,570,IAH,SFO,256,0,
3303,2015-12-18,UA,642,JFK,SFO,292,1,Security
3304,2015-08-10,VX,69,IAD,SFO,248,0,
3305,2015-07-01,VX,956,SFO,SAN,348,1,Airline/Carrier
3306,2015-10-03,WN,4988,BUF,MCO,576,0,
3307,2015-10-13,WN,4774,BUR,OAK,512,0,
3308,2015-07-12,WN,1747,BWI,LAS,759,0,
3309,2015-05-20,WN,10,DAL,DCA,104,0,
3310,2015-09-27,WN,1155,DEN,AUS,491,1,Security
3311,2015-01-19,WN,1691,DEN,SDF,353,0,
3312,2015-02-17,WN,922,DEN,TUL,944,0,
3313,2015-02-01,WN,3115,ELP,LAX,161,0,
3314,2015-05-26,WN,4999,ELP,PHX,728,1,Weather
3315,2015-11-05,WN,16,HOU,DAL,100,1,Security
3316,2015-03-15,WN,938,LAS,RNO,454,1,Airline/Carrier
3317,2015-11-06,WN,467,LAX,HOU,94,0,
3318,2015-06-25,WN,1974,PHX,SAN,167,1,Airline/Carrier
3319,2015-08-20,WN,1521,TPA,IND,525,0,
3320,2015-12-15,UA,1437,ORD,SMF,129,0,
3321,2015-05-18,UA,1534,ORD,EWR,956,0,
3322,2015-09-14,UA,1549,DEN,MCO,903,0,
3323,2015-12-09,US,471,LAS,PHX,370,1,Security
3324,2015-10-13,US,507,SNA,PHX,441,0,
3325,2015-01-24,US,566,SAN,PHX,931,1,Security
3326,2015-06-20,AA,290,AUS,JFK,41,0,
3327,2015-11-24,AA,255,JFK,LAX,808,0,
3328,2015-10-03,AA,1090,SNA,DFW,302,0,
3329,2015-10-27,AA,1114,DFW,LGA,392,0,
3330,2015-05-13,AA,1268,TPA,MIA,162,1,Weather
3331,2015-05-25,AA,1494,AUS,DFW,171,0,
3332,2015-09-14,AA,1161,MIA,TPA,83,0,
3333,2015-04-24,AA,1684,DFW,PSP,236,0,
3334,2015-08-09,AA,2377,DFW,ICT,668,1,Security
3335,2015-09-19,AS,151,ANC,OME,283,0,
3336,2015-10-04,AS,329,SJC,SEA,590,0,
3337,2015-03-27,AS,501,SNA,SEA,498,0,
3338,2015-04-02,AS,553,PSP,SEA,150,0,
3339,2015-06-04,B6,502,FLL,JFK,730,1,Security
3340,2015-09-15,B6,682,RSW,DCA,112,0,
3341,2015-04-20,B6,925,JFK,TPA,610,0,
3342,2015-05-09,DL,430,JFK,SFO,941,0,
3343,2015-10-23,DL,829,BOS,MSP,75,0,
3344,2015-10-21,DL,958,MSY,ATL,315,1,Airline/Carrier
3345,2015-09-10,DL,1190,ATL,MIA,393,0,
3346,2015-04-02,DL,1257,DTW,ATL,962,0,
3347,2015-04-21,DL,1263,PVD,ATL,891,1,Security
3348,2015-09-29,DL,1266,BUF,ATL,739,1,Security
3349,2015-08-21,DL,2026,ATL,FLL,912,0,
3350,2015-11-26,DL,1712,TPA,MSP,121,0,
3351,2015-10-19,DL,1847,LGA,ATL,537,0,
3352,2015-12-22,EV,4497,MCI,IAH,177,0,
3353,2015-01-13,EV,5255,LGA,RIC,263,1,Security
3354,2015-07-23,EV,5289,IAH,ATL,439,1,Weather
3355,2015-11-05,EV,5451,GRR,MSP,184,0,
3356,2015-04-02,EV,5389,LGA,GSP,642,0,
3357,2015-04-27,EV,5942,PHX,DEN,370,1,Security
3358,2015-01-12,F9,1246,DFW,MEM,31,0,
3359,2015-02-13,HA,3,LAX,HNL,349,0,
3360,2015-07-29,HA,29,SEA,OGG,663,0,
3361,2015-01-10,MQ,2792,DFW,GUC,990,1,Weather
3362,2015-08-21,MQ,2813,ORD,ATL,480,1,Security
3363,2015-02-21,HA,168,HNL,KOA,916,0,
3364,2015-07-20,MQ,2961,MIA,EYW,722,1,Security
3365,2015-01-10,MQ,2981,RIC,ORD,111,0,
3366,2015-04-20,MQ,3138,ORD,DTW,530,0,
3367,2015-01-06,MQ,3676,AMA,DFW,39,1,Airline/Carrier
3368,2015-11-16,OO,5346,LAX,CLD,884,0,
3369,2015-03-26,OO,4784,SEA,LAS,880,0,
3370,2015-11-27,OO,5196,PDX,SFO,266,0,
3371,2015-08-07,OO,5561,DEN,FAR,404,1,Security
3372,2015-02-15,OO,5529,DEN,SGF,219,1,Security
3373,2015-02-15,OO,5531,SAN,DEN,322,0,
3374,2015-03-14,OO,5546,DEN,ASE,928,0,
3375,2015-09-09,OO,6300,LAX,PSP,27,0,
3376,2015-08-12,OO,6476,AUS,SFO,83,0,
3377,2015-10-24,B6,2036,DTW,BOS,408,0,
3378,2015-09-01,DL,1659,MCO,LAX,766,0,
3379,2015-04-06,EV,6104,IAH,ISN,217,0,
3380,2015-12-25,OO,5535,DEN,MSO,233,0,
3381,2015-07-23,DL,2014,ATL,HSV,266,0,
3382,2015-07-05,DL,1798,ATL,EWR,306,1,Weather
3383,2015-07-22,OO,6205,IAH,PSP,663,0,
3384,2015-03-19,UA,1607,DEN,PHL,67,0,
3385,2015-05-27,EV,4351,DEN,XNA,166,0,
3386,2015-04-17,EV,4317,DEN,HSV,966,0,
3387,2015-09-24,B6,886,RDU,JFK,301,0,
3388,2015-03-17,HA,345,HNL,LIH,897,0,
3389,2015-09-06,HA,119,KOA,HNL,252,1,Airline/Carrier
3390,2015-09-18,OO,5327,DEN,MAF,250,1,Security
3391,2015-02-02,OO,6237,DEN,FSD,575,0,
3392,2015-05-22,OO,5222,SNA,DEN,769,0,
3393,2015-07-11,US,1880,DCA,MCO,707,0,
3394,2015-09-13,US,1903,CLT,JAX,155,0,
3395,2015-09-11,US,2045,MSP,CLT,423,0,
3396,2015-04-14,VX,879,DAL,LAX,313,0,
3397,2015-01-15,WN,2070,BHM,LAS,330,1,Weather
3398,2015-07-16,WN,186,CMH,MDW,237,0,
3399,2015-11-14,WN,2511,DAL,MSY,543,0,
3400,2015-01-10,WN,2171,DAL,STL,842,1,Airline/Carrier
3401,2015-09-18,WN,2041,LAS,DEN,716,1,Airline/Carrier
3402,2015-05-20,WN,1163,MCI,STL,619,0,
3403,2015-01-30,WN,687,MCO,MCI,534,0,
3404,2015-12-24,WN,4966,MSY,ATL,162,0,
3405,2015-04-02,WN,2971,PHX,ELP,286,1,Security
3406,2015-05-26,WN,885,PHX,LIT,550,0,
3407,2015-01-11,WN,506,PHX,RDU,440,0,
3408,2015-11-16,WN,788,PHX,SAT,189,0,
3409,2015-03-29,WN,2279,PHX,SDF,495,0,
3410,2015-03-12,WN,615,SEA,MKE,782,1,Security
3411,2015-08-01,WN,2346,SFO,LAX,414,0,
3412,2015-09-20,WN,169,SJC,PHX,517,0,
3413,2015-11-30,WN,1144,STL,MDW,206,1,Security
3414,2015-03-16,UA,1170,EWR,FLL,293,0,
3415,2015-08-23,UA,1242,FLL,EWR,685,1,Security
3416,2015-08-25,UA,1703,ORD,SFO,463,0,
3417,2015-01-16,US,460,PHX,IND,766,0,
3418,2015-11-01,US,544,LAX,PHX,433,1,Weather
3419,2015-01-08,US,617,PHX,CMH,216,0,
3420,2015-03-27,AA,160,BOS,ORD,82,0,
3421,2015-01-01,AA,73,PHL,CLT,183,0,
3422,2015-07-25,AA,365,DCA,DFW,255,0,
3423,2015-12-02,AA,1422,HDN,DFW,988,0,
3424,2015-06-05,AA,1473,DFW,ATL,983,1,Weather
3425,2015-04-25,AA,1169,ORD,LAX,86,0,
3426,2015-04-13,AA,2210,DFW,SAT,506,0,
3427,2015-05-26,AS,481,SAN,SEA,947,0,
3428,2015-04-03,DL,997,LGA,FLL,352,0,
3429,2015-02-05,DL,1100,ATL,BOS,416,0,
3430,2015-07-22,DL,1177,ATL,RDU,343,0,
3431,2015-01-15,DL,1991,MSP,ATL,319,0,
3432,2015-12-02,DL,2294,GSO,ATL,713,0,
3433,2015-10-06,DL,2482,ATL,OKC,541,0,
3434,2015-03-14,DL,2628,ATL,MTJ,871,0,
3435,2015-01-04,EV,4714,EWR,CLT,509,0,
3436,2015-03-28,EV,5317,SBN,DTW,190,0,
3437,2015-01-12,EV,5726,PIT,ORD,213,0,
3438,2015-12-26,F9,788,PDX,DEN,496,0,
3439,2015-03-09,MQ,2903,DFW,BTR,740,0,
3440,2015-07-06,MQ,3393,DFW,TXK,328,1,Airline/Carrier
3441,2015-10-07,MQ,3612,DFW,CLL,744,0,
3442,2015-04-15,MQ,3653,DFW,TLH,448,0,
3443,2015-09-26,OO,2591,LAX,SJC,698,0,
3444,2015-01-19,OO,4741,SEA,PHX,65,0,
3445,2015-03-13,OO,5571,DEN,MOT,989,0,
3446,2015-05-23,OO,5639,LAX,MSP,486,0,
3447,2015-06-03,OO,4997,DEN,GRR,888,0,
3448,2015-09-06,DL,2452,ATL,RIC,803,0,
3449,2015-03-08,DL,2460,HOU,ATL,307,0,
3450,2015-07-05,DL,1570,ATL,STL,585,1,Security
3451,2015-09-22,EV,4323,DEN,TUL,151,0,
3452,2015-09-21,UA,1020,DEN,IAH,775,0,
3453,2015-06-01,B6,514,LGB,JFK,867,1,Security
3454,2015-06-04,DL,1272,SLC,SEA,298,1,Security
3455,2015-06-22,DL,1165,MCI,ATL,968,0,
3456,2015-11-22,EV,6184,DEN,MSN,234,0,
3457,2015-03-02,OO,5594,DEN,RAP,893,0,
3458,2015-02-16,OO,6484,RNO,SFO,456,0,
3459,2015-08-04,UA,1401,EWR,MIA,518,0,
3460,2015-11-28,B6,815,BOS,BUF,811,1,Airline/Carrier
3461,2015-09-01,F9,404,LAX,DEN,831,1,Security
3462,2015-04-07,OO,4569,BUR,SLC,998,0,
3463,2015-06-22,US,1758,PHL,MCO,502,1,Security
3464,2015-06-19,US,1816,DCA,FLL,985,1,Security
3465,2015-01-13,UA,1018,LGA,IAH,366,1,Weather
3466,2015-06-29,VX,232,LAX,ORD,809,0,
3467,2015-06-12,WN,358,BWI,ISP,714,0,
3468,2015-07-03,WN,323,BWI,PIT,977,1,Security
3469,2015-07-22,WN,3239,BWI,PWM,290,0,
3470,2015-08-15,WN,371,BWI,ROC,746,0,
3471,2015-07-01,WN,1019,DAL,LAS,773,0,
3472,2015-08-01,WN,2505,DEN,CMH,204,0,
3473,2015-05-31,WN,474,DEN,IND,730,0,
3474,2015-09-08,WN,376,DEN,MCI,380,0,
3475,2015-12-23,WN,3559,DEN,MKE,732,0,
3476,2015-05-09,WN,526,DEN,MSY,173,0,
3477,2015-09-21,WN,975,FLL,BWI,46,1,Weather
3478,2015-04-21,WN,4547,LAS,OAK,287,0,
3479,2015-08-20,WN,1080,LAS,OKC,222,0,
3480,2015-11-08,WN,4382,MCO,PIT,268,0,
3481,2015-07-29,WN,1841,MDW,EWR,352,1,Airline/Carrier
